article;publication_date;location;latitude;longitude;country;continent;admin1;admin2;geonames_class;geonames_code;label;confidence;user_label;dates;diseases;species;cases;symptoms;keywords;url;source;article_user_label;rss_feed;rss_feed_reliability
"00a5f0dc26";"2017-01-16";"Krimuldas Novads";"57.213060";"24.793060";"Latvia";"Europe";"Krimulda";"";"A";"ADM1";"correct";"0.995";"";"2017-01-16,2017-01-17,2014-07-01,2014-06-01";"African swine fever";"Porcine";"'time . In 2014 the emergency situation','. *NL* In 2016 , ASF was',', 142 and 119 pigs respectively had'";"Fever";"outbreak,disease,case,infection,virus";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEPqut_9A-iJQdT_2LH8KoLutc0oA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779348700568&ei=ZcV9WPjPAtDazAb0uJy4CA&url=http://www.baltictimes.com/crisis_management_council_proposes_declaring_emergency_situation_in_central_latvia_due_to_asf_outbreak/";"Baltic Times";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22African+swine+fever%22+OR+%22DNA+arbovirus+in+pigs%22&output=rss";"unofficial"
"00a5f0dc26";"2017-01-16";"Vārkavas Novads";"56.225560";"26.502781";"Latvia";"Europe";"Vārkava";"";"A";"ADM1";"correct";"0.98";"";"2017-01-16,2017-01-17,2014-07-01,2014-06-01";"African swine fever";"Porcine";"'time . In 2014 the emergency situation','. *NL* In 2016 , ASF was',', 142 and 119 pigs respectively had'";"Fever";"outbreak,disease,case,infection,virus";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEPqut_9A-iJQdT_2LH8KoLutc0oA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779348700568&ei=ZcV9WPjPAtDazAb0uJy4CA&url=http://www.baltictimes.com/crisis_management_council_proposes_declaring_emergency_situation_in_central_latvia_due_to_asf_outbreak/";"Baltic Times";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22African+swine+fever%22+OR+%22DNA+arbovirus+in+pigs%22&output=rss";"unofficial"
"03e8470e90";"2017-01-30";"This";"49.749170";"4.608890";"France";"Europe";"A4";"08";"A";"ADM4";"correct";"0.906667";"";"";"African swine fever";"Bovine,Ovine/caprine";"'expected to reach 8.5 billion by 2030','9.7 billion in 2050 and 11.2 billion','in 2050 and 11.2 billion in 2100','between 2007 and 2012 . *NL* A','`` Targeting only one spot in one'";"Fever";"bacteria,virus,syndrome,introduce,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNExR-sTS1cM-kWAHWLZJQeNm3FS-Q&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=5-eOWNDrC5GHWfWQjbAH&url=http://www.theeagle.com/landandlivestockpost/gene-therapy-engineering-to-feed-the-world/article_327dbbe8-e0dd-11e6-9677-8f1f804727f5.html";"ollege Station Eagle";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=(%22catarrhal+fever%22+OR+hyperthermia+OR+fever)+(sheep+OR+goats)&output=rss";"unofficial"
"03e8470e90";"2017-01-30";"Mer";"47.698610";"1.507780";"France";"Europe";"A3";"41";"A";"ADM4";"correct";"0.905";"";"";"African swine fever";"Bovine,Ovine/caprine";"'expected to reach 8.5 billion by 2030','9.7 billion in 2050 and 11.2 billion','in 2050 and 11.2 billion in 2100','between 2007 and 2012 . *NL* A','`` Targeting only one spot in one'";"Fever";"bacteria,virus,syndrome,introduce,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNExR-sTS1cM-kWAHWLZJQeNm3FS-Q&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=5-eOWNDrC5GHWfWQjbAH&url=http://www.theeagle.com/landandlivestockpost/gene-therapy-engineering-to-feed-the-world/article_327dbbe8-e0dd-11e6-9677-8f1f804727f5.html";"ollege Station Eagle";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=(%22catarrhal+fever%22+OR+hyperthermia+OR+fever)+(sheep+OR+goats)&output=rss";"unofficial"
"03e8470e90";"2017-01-30";"Stanford";"52.506200";"0.721790";"United Kingdom";"Europe";"England";"I9";"A";"ADM4";"correct";"0.85375";"";"";"African swine fever";"Bovine,Ovine/caprine";"'expected to reach 8.5 billion by 2030','9.7 billion in 2050 and 11.2 billion','in 2050 and 11.2 billion in 2100','between 2007 and 2012 . *NL* A','`` Targeting only one spot in one'";"Fever";"bacteria,virus,syndrome,introduce,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNExR-sTS1cM-kWAHWLZJQeNm3FS-Q&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=5-eOWNDrC5GHWfWQjbAH&url=http://www.theeagle.com/landandlivestockpost/gene-therapy-engineering-to-feed-the-world/article_327dbbe8-e0dd-11e6-9677-8f1f804727f5.html";"ollege Station Eagle";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=(%22catarrhal+fever%22+OR+hyperthermia+OR+fever)+(sheep+OR+goats)&output=rss";"unofficial"
"03e8470e90";"2017-01-30";"Vannes";"47.655000";"-2.760400";"France";"Europe";"A2";"56";"A";"ADM4";"correct";"0.79";"";"";"African swine fever";"Bovine,Ovine/caprine";"'expected to reach 8.5 billion by 2030','9.7 billion in 2050 and 11.2 billion','in 2050 and 11.2 billion in 2100','between 2007 and 2012 . *NL* A','`` Targeting only one spot in one'";"Fever";"bacteria,virus,syndrome,introduce,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNExR-sTS1cM-kWAHWLZJQeNm3FS-Q&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=5-eOWNDrC5GHWfWQjbAH&url=http://www.theeagle.com/landandlivestockpost/gene-therapy-engineering-to-feed-the-world/article_327dbbe8-e0dd-11e6-9677-8f1f804727f5.html";"ollege Station Eagle";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=(%22catarrhal+fever%22+OR+hyperthermia+OR+fever)+(sheep+OR+goats)&output=rss";"unofficial"
"03e8470e90";"2017-01-30";"Swine";"53.816780";"-0.287960";"United Kingdom";"Europe";"England";"E1";"A";"ADM3";"correct";"0.679667";"";"";"African swine fever";"Bovine,Ovine/caprine";"'expected to reach 8.5 billion by 2030','9.7 billion in 2050 and 11.2 billion','in 2050 and 11.2 billion in 2100','between 2007 and 2012 . *NL* A','`` Targeting only one spot in one'";"Fever";"bacteria,virus,syndrome,introduce,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNExR-sTS1cM-kWAHWLZJQeNm3FS-Q&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=5-eOWNDrC5GHWfWQjbAH&url=http://www.theeagle.com/landandlivestockpost/gene-therapy-engineering-to-feed-the-world/article_327dbbe8-e0dd-11e6-9677-8f1f804727f5.html";"ollege Station Eagle";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=(%22catarrhal+fever%22+OR+hyperthermia+OR+fever)+(sheep+OR+goats)&output=rss";"unofficial"
"03e8470e90";"2017-01-30";"Angus";"56.666670";"-2.916670";"United Kingdom";"Europe";"Scotland";"T7";"A";"ADM2";"correct";"0.674667";"";"";"African swine fever";"Bovine,Ovine/caprine";"'expected to reach 8.5 billion by 2030','9.7 billion in 2050 and 11.2 billion','in 2050 and 11.2 billion in 2100','between 2007 and 2012 . *NL* A','`` Targeting only one spot in one'";"Fever";"bacteria,virus,syndrome,introduce,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNExR-sTS1cM-kWAHWLZJQeNm3FS-Q&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=5-eOWNDrC5GHWfWQjbAH&url=http://www.theeagle.com/landandlivestockpost/gene-therapy-engineering-to-feed-the-world/article_327dbbe8-e0dd-11e6-9677-8f1f804727f5.html";"ollege Station Eagle";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=(%22catarrhal+fever%22+OR+hyperthermia+OR+fever)+(sheep+OR+goats)&output=rss";"unofficial"
"03e8470e90";"2017-01-30";"Van";"38.494570";"43.383228";"Turkey";"Asia";"Van";"";"P";"PPLA";"correct";"0.64";"";"";"African swine fever";"Bovine,Ovine/caprine";"'expected to reach 8.5 billion by 2030','9.7 billion in 2050 and 11.2 billion','in 2050 and 11.2 billion in 2100','between 2007 and 2012 . *NL* A','`` Targeting only one spot in one'";"Fever";"bacteria,virus,syndrome,introduce,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNExR-sTS1cM-kWAHWLZJQeNm3FS-Q&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=5-eOWNDrC5GHWfWQjbAH&url=http://www.theeagle.com/landandlivestockpost/gene-therapy-engineering-to-feed-the-world/article_327dbbe8-e0dd-11e6-9677-8f1f804727f5.html";"ollege Station Eagle";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=(%22catarrhal+fever%22+OR+hyperthermia+OR+fever)+(sheep+OR+goats)&output=rss";"unofficial"
"0234e3569f";"2016-11-04";"Marquette County";"46.662950";"-87.573502";"United States";"North America";"Michigan";"103";"A";"ADM2";"correct";"0.583833";"";"2016-11-01";"African swine fever";"Porcine";"'Market Report04 November 2016 *NL* RUSSIA -','Roubles -LRB- $ 1.61 -RRB- per kg','east . *NL* One interesting figure is','parity 3 and 4 sows in the','at www.genesus.com -LSB- 1 -RSB- *NL* .'";"Fever";"outbreaks,disease,outbreak,virus,case";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFiecq924Pm2y9i61q-tSTzclxgKQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=loodWLCEI5K1WIrJuNAJ&url=http://www.thepigsite.com/swinenews/42630/russia-hog-market-report/";"ThePigSite.com";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"0234e3569f";"2016-11-04";"Aulnay";"46.020600";"-0.345700";"France";"Europe";"B7";"17";"A";"ADM4";"correct";"0.56";"";"2016-11-01";"African swine fever";"Porcine";"'Market Report04 November 2016 *NL* RUSSIA -','Roubles -LRB- $ 1.61 -RRB- per kg','east . *NL* One interesting figure is','parity 3 and 4 sows in the','at www.genesus.com -LSB- 1 -RSB- *NL* .'";"Fever";"outbreaks,disease,outbreak,virus,case";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFiecq924Pm2y9i61q-tSTzclxgKQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=loodWLCEI5K1WIrJuNAJ&url=http://www.thepigsite.com/swinenews/42630/russia-hog-market-report/";"ThePigSite.com";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"0234e3569f";"2016-11-04";"This";"49.749170";"4.608890";"France";"Europe";"A4";"08";"A";"ADM4";"correct";"0.5";"";"2016-11-01";"African swine fever";"Porcine";"'Market Report04 November 2016 *NL* RUSSIA -','Roubles -LRB- $ 1.61 -RRB- per kg','east . *NL* One interesting figure is','parity 3 and 4 sows in the','at www.genesus.com -LSB- 1 -RSB- *NL* .'";"Fever";"outbreaks,disease,outbreak,virus,case";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFiecq924Pm2y9i61q-tSTzclxgKQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=loodWLCEI5K1WIrJuNAJ&url=http://www.thepigsite.com/swinenews/42630/russia-hog-market-report/";"ThePigSite.com";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"02eb8ee25d";"2017-01-29";"Benin City";"6.338150";"5.625750";"Nigeria";"Africa";"Edo";"";"P";"PPLA";"correct";"0.850417";"";"";"";"Porcine";"";"Fever,Mortality,Perinatal";"outbreak,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVqG3mGS0FD8i9A-iLmnsmTrErvw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=xZaNWIDwLtfgWv39jIAD&url=http://guardian.ng/features/pig-farmers-cry-out-over-diseases-high-cost/";"Guardian";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"02eb8ee25d";"2017-01-29";"Many";"49.002500";"6.521670";"France";"Europe";"B2";"57";"A";"ADM4";"correct";"0.836667";"";"";"";"Porcine";"";"Fever,Mortality,Perinatal";"outbreak,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVqG3mGS0FD8i9A-iLmnsmTrErvw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=xZaNWIDwLtfgWv39jIAD&url=http://guardian.ng/features/pig-farmers-cry-out-over-diseases-high-cost/";"Guardian";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"02eb8ee25d";"2017-01-29";"Our";"47.130560";"5.650560";"France";"Europe";"A6";"39";"A";"ADM4";"correct";"0.831667";"";"";"";"Porcine";"";"Fever,Mortality,Perinatal";"outbreak,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVqG3mGS0FD8i9A-iLmnsmTrErvw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=xZaNWIDwLtfgWv39jIAD&url=http://guardian.ng/features/pig-farmers-cry-out-over-diseases-high-cost/";"Guardian";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"02eb8ee25d";"2017-01-29";"Ogun State";"7.000000";"3.583330";"Nigeria";"Africa";"Ogun";"";"A";"ADM1";"correct";"0.69025";"";"";"";"Porcine";"";"Fever,Mortality,Perinatal";"outbreak,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVqG3mGS0FD8i9A-iLmnsmTrErvw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=xZaNWIDwLtfgWv39jIAD&url=http://guardian.ng/features/pig-farmers-cry-out-over-diseases-high-cost/";"Guardian";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"02eb8ee25d";"2017-01-29";"This";"49.749170";"4.608890";"France";"Europe";"A4";"08";"A";"ADM4";"correct";"0.68825";"";"";"";"Porcine";"";"Fever,Mortality,Perinatal";"outbreak,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVqG3mGS0FD8i9A-iLmnsmTrErvw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=xZaNWIDwLtfgWv39jIAD&url=http://guardian.ng/features/pig-farmers-cry-out-over-diseases-high-cost/";"Guardian";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"02eb8ee25d";"2017-01-29";"Aulnay";"46.020600";"-0.345700";"France";"Europe";"B7";"17";"A";"ADM4";"correct";"0.674417";"";"";"";"Porcine";"";"Fever,Mortality,Perinatal";"outbreak,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVqG3mGS0FD8i9A-iLmnsmTrErvw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=xZaNWIDwLtfgWv39jIAD&url=http://guardian.ng/features/pig-farmers-cry-out-over-diseases-high-cost/";"Guardian";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"02eb8ee25d";"2017-01-29";"Tokyo";"35.689500";"139.691711";"Japan";"Asia";"Tokyo";"";"P";"PPLC";"correct";"0.575";"";"";"";"Porcine";"";"Fever,Mortality,Perinatal";"outbreak,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVqG3mGS0FD8i9A-iLmnsmTrErvw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=xZaNWIDwLtfgWv39jIAD&url=http://guardian.ng/features/pig-farmers-cry-out-over-diseases-high-cost/";"Guardian";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"02eb8ee25d";"2017-01-29";"Tōgō-chō";"35.096040";"137.052032";"Japan";"Asia";"Aichi";"1865696";"A";"ADM3";"correct";"0.561167";"";"";"";"Porcine";"";"Fever,Mortality,Perinatal";"outbreak,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVqG3mGS0FD8i9A-iLmnsmTrErvw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=xZaNWIDwLtfgWv39jIAD&url=http://guardian.ng/features/pig-farmers-cry-out-over-diseases-high-cost/";"Guardian";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"02eb8ee25d";"2017-01-29";"Ōbu-shi";"35.019200";"136.954239";"Japan";"Asia";"Aichi";"1854797";"A";"ADM2";"correct";"0.55";"";"";"";"Porcine";"";"Fever,Mortality,Perinatal";"outbreak,disease";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGVqG3mGS0FD8i9A-iLmnsmTrErvw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=xZaNWIDwLtfgWv39jIAD&url=http://guardian.ng/features/pig-farmers-cry-out-over-diseases-high-cost/";"Guardian";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"0322a4b733";"2016-07-29";"Mykolayiv";"46.965910";"31.997400";"Ukraine";"Europe";"Mykolaiv";"";"P";"PPLA";"correct";"0.99";"";"";"African swine fever";"Porcine";"'. *NL* In 2016 , the ASF'";"Fever";"outbreak,spread,pathogen,case";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHb-xQs9ayn01Xzc_K5grEM58ZoJw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=NU2cV8HAKcKY1AaE1Jkw&url=http://www.ukrinform.net/rubric-accidents_and_emergencies/2058688-new-outbreak-of-african-swine-fever-reported-in-mykolayiv-region.html";"Ukrinform News";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"0322a4b733";"2016-07-29";"Mykolayivs’ka Oblast’";"47.416670";"31.833330";"Ukraine";"Europe";"Mykolaiv";"";"A";"ADM1";"correct";"0.9425";"";"";"African swine fever";"Porcine";"'. *NL* In 2016 , the ASF'";"Fever";"outbreak,spread,pathogen,case";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHb-xQs9ayn01Xzc_K5grEM58ZoJw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=NU2cV8HAKcKY1AaE1Jkw&url=http://www.ukrinform.net/rubric-accidents_and_emergencies/2058688-new-outbreak-of-african-swine-fever-reported-in-mykolayiv-region.html";"Ukrinform News";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"0322a4b733";"2016-07-29";"Kiev";"50.454660";"30.523800";"Ukraine";"Europe";"Kyiv City";"";"P";"PPLC";"correct";"0.929286";"";"";"African swine fever";"Porcine";"'. *NL* In 2016 , the ASF'";"Fever";"outbreak,spread,pathogen,case";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHb-xQs9ayn01Xzc_K5grEM58ZoJw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=NU2cV8HAKcKY1AaE1Jkw&url=http://www.ukrinform.net/rubric-accidents_and_emergencies/2058688-new-outbreak-of-african-swine-fever-reported-in-mykolayiv-region.html";"Ukrinform News";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"0322a4b733";"2016-07-29";"Odes’ka Oblast’";"46.750000";"30.250000";"Ukraine";"Europe";"Odessa";"";"A";"ADM1";"correct";"0.87";"";"";"African swine fever";"Porcine";"'. *NL* In 2016 , the ASF'";"Fever";"outbreak,spread,pathogen,case";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHb-xQs9ayn01Xzc_K5grEM58ZoJw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=NU2cV8HAKcKY1AaE1Jkw&url=http://www.ukrinform.net/rubric-accidents_and_emergencies/2058688-new-outbreak-of-african-swine-fever-reported-in-mykolayiv-region.html";"Ukrinform News";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22swine+fever%22+OR+%22classical+swine+fever%22&output=rss";"unofficial"
"03aab7d502";"2016-09-19";"Lipetsk";"52.603110";"39.570759";"Russian Federation";"Europe";"Lipetsk";"";"P";"PPLA";"correct";"0.991667";"";"2016-09-19";"African swine fever";"Porcine";"";"Fever";"outbreak,virus";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEMK80DrdvZ6hYXazOUoZ8Uas91Xg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779215812023&ei=RNvgV-CqEYiMWqzztPAG&url=http://www.reuters.com/article/idUSL8N1BV25T";"Reuters";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22African+swine+fever%22+OR+%22Wart-Hog+Disease%22+OR+%22Wart+Hog+Disease%22&output=rss";"unofficial"
"03aab7d502";"2016-09-19";"Moskva";"55.761670";"37.606670";"Russian Federation";"Europe";"Moscow";"";"A";"ADM1";"correct";"0.875";"";"2016-09-19";"African swine fever";"Porcine";"";"Fever";"outbreak,virus";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEMK80DrdvZ6hYXazOUoZ8Uas91Xg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779215812023&ei=RNvgV-CqEYiMWqzztPAG&url=http://www.reuters.com/article/idUSL8N1BV25T";"Reuters";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22African+swine+fever%22+OR+%22Wart-Hog+Disease%22+OR+%22Wart+Hog+Disease%22&output=rss";"unofficial"
"06bb724030";"2016-01-28";"Eastern";"52.166670";"1.000000";"United Kingdom";"Europe";"England";"";"A";"ADMD";"correct";"0.9";"";"2016-01-28";"African swine fever";"Bovine,Ovine/caprine,Porcine";"'modification too -LSB- 24 -RSB- . Using','simplistic . This one tool can perform',', which between 2005 and 2007 gathered','between 2005 and 2007 gathered 900 participants','and 2007 gathered 900 participants from governments'";"Fever";"infection,bacteria,virus,attack,introduce,spread,disease,illness,cases,case,loss,alert";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGdfaGHAitIkCbDHyuDUfhIQlqXdA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779038823943&ei=xW7JVvi3CpCNaYTWk9AN&url=http://ensia.com/voices/crispr-is-coming-to-agriculture-with-big-implications-for-food-farmers-consumers-and-nature/";"Ensia";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22African+swine+fever%22+OR+%22DNA+arbovirus+in+pigs%22&output=rss";"unofficial"
"06bb724030";"2016-01-28";"Scotland";"56.000000";"-4.000000";"United Kingdom";"Europe";"Scotland";"";"A";"ADM1";"correct";"0.89";"";"2016-01-28";"African swine fever";"Bovine,Ovine/caprine,Porcine";"'modification too -LSB- 24 -RSB- . Using','simplistic . This one tool can perform',', which between 2005 and 2007 gathered','between 2005 and 2007 gathered 900 participants','and 2007 gathered 900 participants from governments'";"Fever";"infection,bacteria,virus,attack,introduce,spread,disease,illness,cases,case,loss,alert";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGdfaGHAitIkCbDHyuDUfhIQlqXdA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779038823943&ei=xW7JVvi3CpCNaYTWk9AN&url=http://ensia.com/voices/crispr-is-coming-to-agriculture-with-big-implications-for-food-farmers-consumers-and-nature/";"Ensia";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22African+swine+fever%22+OR+%22DNA+arbovirus+in+pigs%22&output=rss";"unofficial"
"06bb724030";"2016-01-28";"Irvine";"33.669460";"-117.823112";"United States";"North America";"California";"059";"P";"PPL";"correct";"0.816389";"";"2016-01-28";"African swine fever";"Bovine,Ovine/caprine,Porcine";"'modification too -LSB- 24 -RSB- . Using','simplistic . This one tool can perform',', which between 2005 and 2007 gathered','between 2005 and 2007 gathered 900 participants','and 2007 gathered 900 participants from governments'";"Fever";"infection,bacteria,virus,attack,introduce,spread,disease,illness,cases,case,loss,alert";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGdfaGHAitIkCbDHyuDUfhIQlqXdA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779038823943&ei=xW7JVvi3CpCNaYTWk9AN&url=http://ensia.com/voices/crispr-is-coming-to-agriculture-with-big-implications-for-food-farmers-consumers-and-nature/";"Ensia";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22African+swine+fever%22+OR+%22DNA+arbovirus+in+pigs%22&output=rss";"unofficial"
"06bb724030";"2016-01-28";"San Diego";"32.715330";"-117.157257";"United States";"North America";"California";"073";"P";"PPLA2";"correct";"0.816389";"";"2016-01-28";"African swine fever";"Bovine,Ovine/caprine,Porcine";"'modification too -LSB- 24 -RSB- . Using','simplistic . This one tool can perform',', which between 2005 and 2007 gathered','between 2005 and 2007 gathered 900 participants','and 2007 gathered 900 participants from governments'";"Fever";"infection,bacteria,virus,attack,introduce,spread,disease,illness,cases,case,loss,alert";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGdfaGHAitIkCbDHyuDUfhIQlqXdA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779038823943&ei=xW7JVvi3CpCNaYTWk9AN&url=http://ensia.com/voices/crispr-is-coming-to-agriculture-with-big-implications-for-food-farmers-consumers-and-nature/";"Ensia";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22African+swine+fever%22+OR+%22DNA+arbovirus+in+pigs%22&output=rss";"unofficial"
"06bb724030";"2016-01-28";"California";"37.250220";"-119.751259";"United States";"North America";"California";"";"A";"ADM1";"correct";"0.798";"";"2016-01-28";"African swine fever";"Bovine,Ovine/caprine,Porcine";"'modification too -LSB- 24 -RSB- . Using','simplistic . This one tool can perform',', which between 2005 and 2007 gathered','between 2005 and 2007 gathered 900 participants','and 2007 gathered 900 participants from governments'";"Fever";"infection,bacteria,virus,attack,introduce,spread,disease,illness,cases,case,loss,alert";"http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGdfaGHAitIkCbDHyuDUfhIQlqXdA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779038823943&ei=xW7JVvi3CpCNaYTWk9AN&url=http://ensia.com/voices/crispr-is-coming-to-agriculture-with-big-implications-for-food-farmers-consumers-and-nature/";"Ensia";"";"https://news.google.com/news/feeds?pz=1&cf=all&ned=en&q=%22African+swine+fever%22+OR+%22DNA+arbovirus+in+pigs%22&output=rss";"unofficial"
